rok,miesiac,dzien,max_temp,min_temp,sr_temp,min_temp_grunt,suma_opad,rodz_opad,sr_zachm,sr_predk_wiatr,sr_cisn,sr_wilg,sr_cisn_stacja,sr_cisn_morze,opad_dzien,opad_noc
2013,12,27,9.2,5.0,6.6,2.6,0.0,W,6.4,2.3,7.7,79.1,996.4,1009.5,0.0,0.0
2013,12,28,10.5,0.4,5.3,-2.2,0.0,,1.5,2.6,7.5,84.8,997.9,1011.0,0.0,0.0
2013,12,29,8.4,3.4,5.9,0.9,0.0,,6.5,2.8,7.7,83.3,1000.8,1014.0,0.0,0.0
2013,12,30,6.5,0.7,2.9,-2.1,0.0,,3.6,1.4,6.4,85.3,1014.5,1028.0,0.0,0.0
2013,12,31,2.5,-4.7,-1.0,-7.0,0.0,W,4.5,2.5,5.5,95.6,1014.4,1028.1,0.0,0.0
2014,1,1,2.2,0.7,1.5,-0.2,0.0,,7.8,2.6,6.2,91.1,1007.3,1020.8,0.0,0.0
2014,1,2,2.2,-1.8,0.5,-3.3,0.0,,5.4,2.0,6.0,94.1,1002.0,1015.4,0.0,0.0
2014,1,3,5.1,0.4,2.1,-0.8,2.2,W,5.9,1.1,6.9,96.5,1001.6,1014.9,2.2,0.0
2014,1,4,7.7,0.7,3.6,-1.6,2.8,W,6.3,1.9,7.4,92.9,1001.8,1015.1,0.0,2.8
2014,1,5,9.2,2.6,6.4,0.8,4.0,W,7.3,2.3,9.1,94.5,994.8,1007.9,0.2,3.8
2014,1,6,6.5,2.6,4.5,0.6,0.0,,6.1,2.1,7.8,93.3,1003.4,1016.6,0.0,0.0
2014,1,7,9.9,2.1,4.3,-0.9,0.0,,4.0,1.4,7.5,90.3,1004.5,1017.7,0.0,0.0
2014,1,8,9.8,-0.4,5.2,-3.0,2.0,W,5.1,2.9,8.0,90.6,1004.0,1017.2,2.0,0.0
2014,1,9,9.7,2.7,6.1,-0.3,0.0,W,5.8,2.0,7.9,84.5,999.4,1012.5,0.0,0.0
2014,1,10,9.4,5.8,7.2,4.6,0.0,W,6.8,8.0,7.4,72.8,991.5,1004.4,0.0,0.0
2014,1,11,6.1,4.1,5.2,2.6,1.8,W,6.1,5.1,6.5,73.9,999.4,1012.5,0.0,1.8
2014,1,12,5.4,1.9,3.2,1.2,5.8,S,6.6,7.9,6.4,83.6,996.2,1009.4,5.2,0.6
2014,1,13,3.6,-2.9,-1.3,-4.0,0.0,,4.5,4.6,3.6,65.0,1002.8,1016.4,0.0,0.0
2014,1,14,1.1,-3.0,-0.6,-4.6,6.0,W,7.1,3.4,4.6,77.4,999.7,1013.2,0.0,6.0
2014,1,15,1.3,-1.6,-0.2,-1.8,4.5,S,8.0,2.8,5.8,96.8,995.5,1008.9,4.5,0.0
2014,1,16,-1.6,-2.7,-2.2,-2.7,2.0,S,8.0,3.0,4.9,94.9,1001.5,1015.0,0.0,2.0
2014,1,17,0.8,-2.2,-0.7,-2.7,9.6,S,8.0,3.6,5.6,95.9,995.8,1009.2,6.4,3.2
2014,1,18,1.7,-2.1,-1.1,-2.4,0.0,S,8.0,3.4,5.6,98.3,1000.6,1014.0,0.0,0.0
2014,1,19,-2.1,-6.1,-5.1,-6.5,1.3,S,8.0,7.5,3.8,89.6,1003.1,1016.9,1.2,0.1
2014,1,20,-5.1,-6.2,-5.7,-6.6,0.2,S,7.9,8.0,3.5,87.1,1001.0,1014.7,0.2,0.0
2014,1,21,-5.7,-8.1,-7.5,-8.4,0.0,S,8.0,6.5,2.9,81.4,1000.9,1014.7,0.0,0.0
2014,1,22,-7.3,-11.3,-8.9,-12.0,0.0,S,7.0,3.4,2.5,78.6,1004.8,1018.8,0.0,0.0
2014,1,23,-6.5,-15.6,-12.0,-17.3,0.0,S,3.1,1.9,1.9,78.5,1009.5,1023.7,0.0,0.0
2014,1,24,-10.8,-16.9,-14.0,-18.6,0.0,S,2.9,4.9,1.6,78.8,1012.6,1026.9,0.0,0.0
2014,1,25,-12.1,-17.5,-14.5,-18.2,1.3,S,4.4,4.8,1.6,78.5,1013.5,1027.9,0.0,1.3
2014,1,26,-8.2,-13.1,-9.7,-13.3,1.1,S,8.0,5.8,2.4,81.9,1004.6,1018.6,1.1,0.0
2014,1,27,-6.6,-8.9,-7.6,-9.2,0.5,S,7.3,7.0,2.7,79.1,997.3,1011.0,0.3,0.2
2014,1,28,-5.8,-8.8,-7.8,-8.5,0.2,S,7.6,7.3,2.5,74.3,999.5,1013.3,0.0,0.2
2014,1,29,-7.9,-10.7,-9.9,-11.1,0.4,S,8.0,9.1,2.3,78.8,1004.9,1018.8,0.4,0.0
2014,1,30,-9.5,-12.2,-11.4,-12.5,2.4,S,8.0,9.5,1.9,74.3,1013.1,1027.3,0.0,2.4
2014,1,31,-6.4,-13.8,-9.9,-14.1,0.1,W,7.4,8.9,2.2,74.8,1011.9,1026.0,0.0,0.1
2014,2,1,-1.5,-9.2,-5.3,-10.4,0.0,S,5.5,6.3,2.9,70.3,1006.0,1019.7,0.0,0.0
2014,2,2,-2.0,-3.9,-2.8,-6.0,0.2,W,7.3,4.8,3.6,73.0,1006.7,1020.4,0.2,0.0
2014,2,3,2.0,-5.5,-2.8,-8.7,0.0,,4.4,2.9,3.8,76.1,1011.3,1025.1,0.0,0.0
2014,2,4,3.6,-10.1,-3.7,-12.8,0.0,,0.0,3.0,3.0,67.9,1007.4,1021.1,0.0,0.0
2014,2,5,5.1,-8.5,-1.3,-13.6,0.0,,0.9,3.0,3.2,58.4,999.6,1013.1,0.0,0.0
2014,2,6,5.4,-2.3,1.3,-7.3,0.0,,5.0,1.3,5.1,75.3,996.3,1009.6,0.0,0.0
2014,2,7,4.8,-1.4,2.4,-4.8,1.4,W,4.8,2.5,5.9,81.9,993.8,1007.0,0.0,1.4
2014,2,8,8.7,2.1,4.6,0.0,0.0,W,5.3,1.8,6.7,79.8,992.1,1005.2,0.0,0.0
2014,2,9,8.8,1.0,3.8,-2.6,4.8,W,6.6,1.9,7.1,89.6,988.2,1001.2,0.0,4.8
2014,2,10,7.4,1.2,3.1,-2.6,3.6,W,6.0,1.6,7.0,92.3,992.0,1005.2,3.6,0.0
2014,2,11,6.9,0.6,3.5,-2.8,0.0,W,7.1,2.4,6.9,88.0,992.5,1005.6,0.0,0.0
2014,2,12,5.5,-1.3,1.2,-4.8,2.6,W,7.0,1.3,6.4,94.8,996.6,1009.9,2.6,0.0
2014,2,13,2.9,-2.3,0.3,-2.4,0.0,,7.4,2.1,6.0,96.3,993.9,1007.3,0.0,0.0
2014,2,14,5.6,0.6,2.8,-0.3,0.0,,7.3,3.5,6.6,88.1,993.1,1006.3,0.0,0.0
2014,2,15,7.6,-2.3,2.9,-5.9,1.2,W,5.0,2.3,5.9,79.3,998.7,1012.0,0.0,1.2
2014,2,16,9.5,1.3,4.9,-0.1,0.0,W,6.5,2.3,6.8,79.1,995.8,1009.0,0.0,0.0
2014,2,17,7.3,1.1,3.8,-1.3,0.0,,3.5,2.6,6.1,77.1,1001.4,1014.7,0.0,0.0
2014,2,18,10.8,-1.5,4.5,-4.8,0.0,,4.1,1.3,6.0,73.1,1006.1,1019.4,0.0,0.0
2014,2,19,6.2,0.8,3.7,-1.9,0.0,W,7.6,1.5,6.5,81.4,998.7,1011.9,0.0,0.0
2014,2,20,8.1,1.7,5.2,-0.5,0.0,,5.4,2.0,7.6,86.1,1000.7,1013.9,0.0,0.0
2014,2,21,10.2,-1.7,4.0,-4.4,0.0,W,2.3,1.9,6.4,80.5,999.3,1012.5,0.0,0.0
2014,2,22,8.1,0.2,4.0,-2.6,0.0,W,6.3,1.6,7.2,88.5,1001.8,1015.1,0.0,0.0
2014,2,23,10.4,-4.2,3.0,-5.1,0.0,,1.6,0.4,5.7,77.9,1011.8,1025.3,0.0,0.0
2014,2,24,7.1,-3.4,1.9,-6.4,0.0,,4.6,3.1,6.0,85.0,1014.9,1028.4,0.0,0.0
2014,2,25,5.8,-0.8,1.6,-2.1,0.0,,1.5,5.6,5.1,75.9,1010.8,1024.3,0.0,0.0
2014,2,26,6.6,-2.5,1.2,-4.1,0.0,,1.5,3.4,5.5,82.0,1009.9,1023.4,0.0,0.0
2014,2,27,9.3,-2.1,3.0,-4.9,0.0,,2.5,3.3,6.2,82.8,1007.4,1020.8,0.0,0.0
2014,2,28,5.4,-1.0,1.5,-2.7,0.0,,3.5,3.9,6.2,91.3,999.2,1012.6,0.0,0.0
2014,3,1,7.7,-0.4,3.3,-1.9,0.0,W,4.5,3.0,7.0,90.8,995.4,1008.6,0.0,0.0
2014,3,2,4.1,1.8,2.4,0.0,0.0,,7.0,4.3,6.8,93.9,996.8,1010.1,0.0,0.0
2014,3,3,10.0,0.9,5.1,-1.6,0.0,,4.5,5.9,6.5,75.3,993.7,1006.8,0.0,0.0
2014,3,4,6.3,0.6,2.8,-0.7,0.0,,5.4,5.5,5.7,77.1,996.0,1009.3,0.0,0.0
2014,3,5,6.4,2.1,3.8,1.5,0.0,,6.9,2.8,6.5,80.8,1004.0,1017.2,0.0,0.0
2014,3,6,7.6,2.0,5.0,-1.6,0.0,,6.4,3.5,6.1,70.8,1014.9,1028.2,0.0,0.0
2014,3,7,7.9,3.0,4.9,1.9,0.0,,6.9,2.5,6.5,74.5,1017.1,1030.6,0.0,0.0
2014,3,8,10.3,2.2,5.6,0.1,0.0,,4.5,1.9,6.9,77.0,1019.4,1032.8,0.0,0.0
2014,3,9,12.6,-4.3,4.3,-7.5,0.0,,1.9,0.8,5.0,65.4,1024.0,1037.5,0.0,0.0
2014,3,10,14.2,-1.4,6.6,-5.1,0.0,,1.5,1.8,4.7,51.5,1018.7,1032.1,0.0,0.0
2014,3,11,14.5,-3.1,6.6,-6.4,0.0,,1.9,3.0,5.1,55.1,1016.0,1029.4,0.0,0.0
2014,3,12,11.8,-1.1,5.2,-4.1,0.0,,1.5,1.8,5.1,59.5,1020.3,1033.8,0.0,0.0
2014,3,13,14.2,-1.1,7.3,-5.3,0.0,,0.1,2.5,4.9,51.4,1014.8,1028.1,0.0,0.0
2014,3,14,14.5,2.5,8.5,-2.9,0.0,W,3.6,3.3,5.8,52.4,1007.3,1020.5,0.0,0.0
2014,3,15,11.0,3.1,5.9,-0.7,7.4,S,5.1,6.9,6.5,70.0,987.8,1000.8,5.2,2.2
2014,3,16,6.7,1.4,3.2,0.2,10.0,S,6.3,6.3,6.4,83.9,985.0,998.0,2.8,7.2
2014,3,17,11.3,0.6,7.1,-0.6,1.8,W,6.5,7.5,8.0,80.6,990.3,1003.3,1.4,0.4
2014,3,18,10.9,4.5,8.2,2.9,0.0,W,6.6,4.0,8.3,77.3,997.3,1010.3,0.0,0.0
2014,3,19,9.7,7.3,8.3,6.1,0.2,W,7.3,4.9,8.4,77.0,996.9,1009.8,0.2,0.0
2014,3,20,14.6,8.1,10.0,4.7,0.0,,5.3,5.1,9.1,75.0,1003.5,1016.5,0.0,0.0
2014,3,21,22.4,4.7,14.4,1.1,0.0,,4.6,2.6,7.6,49.1,998.9,1011.7,0.0,0.0
2014,3,22,19.8,9.2,14.6,4.7,0.0,,4.9,2.0,8.6,53.1,994.8,1007.5,0.0,0.0
2014,3,23,14.2,7.1,9.8,2.2,3.0,W,6.9,2.4,9.7,80.8,990.8,1003.6,0.6,2.4
2014,3,24,10.0,5.9,8.2,5.5,12.0,W,7.3,2.5,9.8,89.8,990.6,1003.5,0.0,12.0
2014,3,25,7.0,3.9,4.8,1.4,0.0,W,6.9,1.9,7.5,86.8,993.2,1006.3,0.0,0.0
2014,3,26,11.1,-0.4,6.0,-3.7,0.0,W,5.1,2.0,6.9,75.4,1005.0,1018.2,0.0,0.0
2014,3,27,8.3,4.0,6.6,1.5,0.2,W,7.1,1.9,8.7,88.5,1007.1,1020.3,0.2,0.0
2014,3,28,16.9,6.4,10.8,6.0,0.0,,3.3,3.0,9.9,77.8,1007.8,1020.8,0.0,0.0
2014,3,29,14.7,2.8,9.1,-0.7,0.0,,0.3,2.3,5.2,47.5,1012.6,1025.7,0.0,0.0
2014,3,30,16.0,-0.3,8.3,-4.8,0.0,,0.6,1.4,5.3,52.4,1006.7,1019.9,0.0,0.0
2014,3,31,16.8,2.2,9.1,-1.6,0.0,,4.0,2.9,6.6,59.5,998.5,1011.5,0.0,0.0
2014,4,1,10.6,3.2,5.3,1.8,0.0,,3.8,3.6,4.6,52.1,1002.0,1015.2,0.0,0.0
2014,4,2,11.8,-2.5,5.1,-6.5,0.0,,2.5,2.0,4.0,49.1,1003.7,1016.9,0.0,0.0
2014,4,3,16.8,2.4,8.6,0.0,0.0,W,4.3,3.1,6.0,53.1,995.0,1008.0,0.0,0.0
2014,4,4,12.5,2.7,7.5,1.0,0.0,,3.3,4.1,6.2,61.0,1001.6,1014.7,0.0,0.0
2014,4,5,13.2,3.5,7.4,2.3,0.0,,3.9,5.5,4.3,42.4,1007.1,1020.3,0.0,0.0
2014,4,6,10.4,1.4,5.5,-2.0,0.0,W,4.3,1.4,5.6,62.0,1004.2,1017.4,0.0,0.0
2014,4,7,18.5,0.9,11.4,-2.8,0.0,W,5.3,2.4,9.1,69.1,1003.6,1016.6,0.0,0.0
2014,4,8,23.3,7.4,15.7,4.5,0.2,W,6.4,2.6,10.8,65.3,998.1,1010.8,0.2,0.0
2014,4,9,16.1,6.0,8.7,5.4,2.2,W,6.0,4.9,7.7,68.6,999.8,1012.8,1.2,1.0
2014,4,10,11.4,5.2,7.1,4.3,2.8,W,5.8,1.3,8.4,83.8,1002.4,1015.5,2.8,0.0
2014,4,11,11.5,1.9,6.7,-1.5,0.0,,3.1,1.6,7.5,77.5,1008.4,1021.6,0.0,0.0
2014,4,12,11.8,0.1,6.5,-3.7,0.0,,3.5,1.4,7.3,77.3,1006.1,1019.3,0.0,0.0
2014,4,13,14.2,1.7,8.7,-1.6,0.0,W,4.3,2.0,8.0,73.4,1000.5,1013.5,0.0,0.0
2014,4,14,10.3,5.2,7.3,3.6,7.2,W,7.3,2.9,8.7,85.0,992.7,1005.7,5.4,1.8
2014,4,15,9.8,5.2,6.5,4.6,2.2,W,6.8,4.4,8.3,86.1,997.5,1010.6,2.2,0.0
2014,4,16,9.4,3.7,5.9,2.2,0.0,W,5.6,4.3,7.0,76.3,1011.5,1024.8,0.0,0.0
2014,4,17,13.5,1.3,7.7,-2.7,0.0,,2.9,1.0,5.8,56.1,1011.2,1024.4,0.0,0.0
2014,4,18,18.6,2.5,10.9,-1.8,2.6,W,4.8,2.1,9.1,68.4,999.2,1012.1,1.0,1.6
2014,4,19,22.6,11.2,16.3,9.0,0.0,,3.8,6.0,10.3,59.1,1003.4,1016.1,0.0,0.0
2014,4,20,18.6,10.9,13.1,9.0,5.6,W,6.5,4.5,12.5,83.9,1002.4,1015.2,5.6,0.0
2014,4,21,18.7,9.6,13.8,7.5,0.0,,5.0,2.9,12.1,79.1,1000.0,1012.7,0.0,0.0
2014,4,22,22.5,9.5,16.1,5.3,0.0,W,3.6,2.0,12.2,69.8,1000.8,1013.5,0.0,0.0
2014,4,23,23.3,11.0,16.5,7.2,1.4,W,4.9,2.0,12.2,66.4,1005.5,1018.2,1.4,0.0
2014,4,24,20.9,10.4,15.8,7.4,0.0,,4.4,3.9,10.1,57.8,1008.0,1020.8,0.0,0.0
2014,4,25,20.4,8.1,15.0,5.2,0.0,W,4.3,4.5,10.2,59.4,1005.6,1018.4,0.0,0.0
2014,4,26,17.1,12.6,13.1,12.0,19.8,W,7.9,4.5,13.6,90.0,1001.3,1014.1,16.8,3.0
2014,4,27,19.3,11.8,14.8,11.1,0.0,W,6.8,2.1,13.8,83.4,995.8,1008.5,0.0,0.0
2014,4,28,17.6,10.0,12.6,10.2,0.0,,5.8,2.0,12.7,87.8,996.9,1009.7,0.0,0.0
2014,4,29,20.9,9.2,15.2,6.5,0.0,,2.1,1.9,10.7,65.0,997.0,1009.6,0.0,0.0
2014,4,30,21.8,7.4,15.6,3.5,0.0,,2.1,1.4,9.0,55.3,995.5,1008.1,0.0,0.0
2014,5,1,19.9,6.7,13.9,2.4,0.0,W,3.1,3.4,9.5,61.8,996.1,1008.8,0.0,0.0
2014,5,2,15.7,3.3,6.7,2.4,1.1,W,6.6,4.8,6.5,66.4,1003.4,1016.5,0.0,1.1
2014,5,3,9.1,4.5,5.8,4.2,7.6,W,6.8,4.0,7.5,81.4,1006.6,1019.8,7.6,0.0
2014,5,4,13.2,-0.8,7.3,-2.4,0.0,,3.4,2.9,6.6,68.0,1004.4,1017.5,0.0,0.0
2014,5,5,11.4,1.6,7.1,-0.5,0.0,W,3.0,2.4,6.1,62.0,1005.9,1019.1,0.0,0.0
2014,5,6,15.4,4.4,10.6,3.0,0.0,,5.5,2.3,7.2,58.6,1006.1,1019.1,0.0,0.0
2014,5,7,21.8,10.0,14.9,8.2,4.6,W,6.6,2.5,10.9,64.8,998.9,1011.6,1.2,3.4
2014,5,8,19.0,12.3,14.5,11.3,0.0,,6.1,1.8,12.5,77.5,1000.3,1013.0,0.0,0.0
2014,5,9,20.9,9.3,15.2,6.1,0.2,W,5.8,2.3,11.9,70.5,999.4,1012.1,0.0,0.2
2014,5,10,17.0,11.7,13.1,10.9,0.2,W,4.9,3.6,10.6,70.4,997.9,1010.7,0.2,0.0
2014,5,11,19.7,8.2,14.1,5.7,0.0,W,7.4,2.4,10.6,66.5,992.7,1005.3,0.0,0.0
2014,5,12,16.8,10.0,12.2,9.4,0.4,W,6.3,3.5,10.0,71.6,993.6,1006.3,0.0,0.4
2014,5,13,16.4,8.1,12.2,6.4,0.4,W,5.3,2.6,10.1,72.5,998.2,1011.1,0.4,0.0
2014,5,14,16.4,5.6,12.1,1.4,0.2,W,5.4,2.4,9.2,67.6,1005.3,1018.2,0.0,0.2
2014,5,15,16.8,10.5,14.1,9.7,4.0,W,7.3,7.8,10.0,63.5,1008.8,1021.6,0.0,4.0
2014,5,16,16.3,8.8,11.1,8.0,6.6,W,8.0,7.3,11.4,86.4,1005.7,1018.7,6.6,0.0
2014,5,17,17.9,11.4,13.4,10.7,14.6,W,6.6,3.4,14.0,92.0,1001.1,1013.9,14.4,0.2
2014,5,18,19.8,8.7,15.5,6.2,0.0,,3.5,1.9,13.3,77.1,1001.5,1014.2,0.0,0.0
2014,5,19,22.8,9.8,17.0,7.6,0.0,,3.5,2.0,12.3,66.3,1003.6,1016.2,0.0,0.0
2014,5,20,25.0,10.5,19.2,6.8,0.0,,3.4,1.0,13.3,63.1,1003.9,1016.5,0.0,0.0
2014,5,21,27.0,13.3,20.5,12.0,0.0,,1.9,2.1,13.7,60.6,1006.8,1019.4,0.0,0.0
2014,5,22,27.7,15.1,22.2,12.0,0.0,,1.9,4.4,14.6,56.9,1005.9,1018.4,0.0,0.0
2014,5,23,28.4,17.0,23.1,14.9,0.0,,0.3,4.6,14.8,54.5,1002.6,1015.0,0.0,0.0
2014,5,24,28.6,17.1,23.2,14.7,0.0,,1.5,3.9,14.1,52.4,1001.6,1014.0,0.0,0.0
2014,5,25,24.6,15.4,20.4,12.3,0.0,,3.1,3.4,17.4,73.6,1004.6,1017.1,0.0,0.0
2014,5,26,25.8,15.6,18.8,14.3,25.4,W,3.8,2.9,17.3,80.9,1004.1,1016.7,25.4,0.0
2014,5,27,25.5,15.0,20.1,13.0,1.4,W,5.0,3.8,17.5,76.0,997.6,1010.0,0.0,1.4
2014,5,28,22.7,13.0,14.9,12.1,22.8,W,7.3,4.6,15.3,90.0,995.7,1008.3,4.6,18.2
2014,5,29,13.0,7.3,9.5,6.8,0.0,W,7.5,3.9,9.6,81.8,998.9,1011.8,0.0,0.0
2014,5,30,15.5,8.9,11.4,8.4,0.0,,6.0,2.1,10.1,76.3,1003.4,1016.4,0.0,0.0
2014,5,31,21.4,7.6,15.6,4.6,0.0,,3.5,3.3,10.7,63.3,1002.9,1015.6,0.0,0.0
2014,6,1,19.8,9.9,14.9,9.1,5.6,W,6.0,6.0,10.4,62.9,1001.6,1014.4,0.0,5.6
2014,6,2,16.7,10.2,12.5,9.7,0.2,W,8.0,4.1,13.3,91.8,1000.6,1013.4,0.0,0.2
2014,6,3,15.6,12.4,13.5,11.9,1.0,W,7.4,1.1,14.5,94.1,1001.2,1014.0,1.0,0.0
2014,6,4,18.4,9.1,14.7,6.2,1.6,W,5.6,1.9,14.4,86.3,1000.5,1013.3,1.6,0.0
2014,6,5,24.7,10.6,18.3,7.2,6.1,W,3.0,1.3,13.8,69.1,1001.4,1014.0,0.0,6.1
2014,6,6,21.6,15.0,16.2,12.7,5.0,W,5.6,1.4,16.3,89.0,1006.6,1019.4,5.0,0.0
2014,6,7,23.9,11.6,18.0,8.7,0.0,,2.6,0.4,13.2,68.4,1008.3,1021.0,0.0,0.0
2014,6,8,29.4,12.5,22.3,9.7,0.0,,2.9,1.9,15.4,60.1,1007.8,1020.3,0.0,0.0
2014,6,9,29.0,16.5,22.8,12.8,0.0,,3.6,1.8,18.1,66.9,1007.2,1019.7,0.0,0.0
2014,6,10,27.1,18.4,22.8,15.3,0.0,,2.8,2.4,15.0,57.0,1006.9,1019.4,0.0,0.0
2014,6,11,26.6,14.5,21.3,11.2,0.0,W,3.1,1.8,13.5,55.1,1008.4,1020.9,0.0,0.0
2014,6,12,24.5,14.3,19.5,10.8,0.0,,4.0,4.3,14.0,62.8,1005.7,1018.3,0.0,0.0
2014,6,13,21.2,11.4,14.5,9.4,2.8,W,4.6,4.5,12.3,75.3,1000.4,1013.2,1.4,1.4
2014,6,14,17.9,10.8,13.2,9.6,4.4,W,6.4,5.5,12.3,81.9,998.3,1011.1,4.4,0.0
2014,6,15,15.1,10.7,12.5,10.3,0.0,,6.6,3.9,11.8,81.9,1004.3,1017.2,0.0,0.0
2014,6,16,21.1,6.7,15.1,3.0,0.0,,3.6,1.3,10.6,65.3,1004.3,1017.1,0.0,0.0
2014,6,17,20.1,10.5,15.8,7.5,0.0,,4.3,2.5,10.7,60.3,1004.3,1017.1,0.0,0.0
2014,6,18,22.2,9.6,16.6,5.5,0.0,,2.8,2.1,9.6,53.4,1004.3,1017.0,0.0,0.0
2014,6,19,23.8,10.5,18.1,6.7,0.0,W,3.9,3.5,10.8,53.4,998.2,1010.7,0.0,0.0
2014,6,20,18.4,13.5,15.2,12.5,0.2,W,5.6,4.0,12.1,70.6,995.1,1007.8,0.2,0.0
2014,6,21,18.2,11.2,13.9,10.1,3.8,W,6.0,3.4,11.9,76.0,998.2,1010.9,2.4,1.4
2014,6,22,16.8,11.5,13.7,10.2,3.6,W,5.6,4.4,12.1,78.4,999.8,1012.6,1.8,1.8
2014,6,23,18.7,10.1,14.4,8.6,0.0,,2.6,4.4,10.5,66.4,1003.4,1016.1,0.0,0.0
2014,6,24,18.3,8.3,13.7,6.1,0.0,W,3.9,2.6,10.2,65.8,1001.3,1014.1,0.0,0.0
2014,6,25,19.6,8.2,14.8,4.8,0.0,,4.3,2.4,9.9,61.4,999.5,1012.2,0.0,0.0
2014,6,26,18.5,11.7,14.9,11.3,0.0,W,6.4,1.8,11.4,68.5,1000.7,1013.4,0.0,0.0
2014,6,27,21.9,9.7,16.4,5.5,0.0,,2.9,1.3,10.4,58.5,1005.4,1018.1,0.0,0.0
2014,6,28,25.5,10.9,17.1,7.9,5.4,W,5.0,2.6,13.2,70.1,1003.4,1016.1,4.8,0.6
2014,6,29,27.4,15.1,19.6,13.9,15.8,W,7.0,2.3,17.4,78.3,995.9,1008.4,4.2,11.6
2014,6,30,21.6,14.2,16.1,13.4,18.4,W,7.6,3.4,17.1,93.6,995.8,1008.4,16.0,2.4
2014,7,1,20.3,13.1,16.1,12.3,1.6,W,6.0,2.6,13.8,77.5,1001.7,1014.4,1.6,0.0
2014,7,2,22.9,10.3,17.1,7.7,0.0,W,4.8,1.5,12.0,64.5,1006.3,1019.0,0.0,0.0
2014,7,3,22.6,12.5,17.8,10.2,0.0,,4.0,2.8,12.5,63.5,1008.9,1021.6,0.0,0.0
2014,7,4,27.1,10.6,20.1,8.0,0.0,,2.5,1.3,12.9,59.1,1006.6,1019.1,0.0,0.0
2014,7,5,27.0,14.6,21.5,12.6,0.0,,4.9,2.9,14.7,58.5,999.9,1012.3,0.0,0.0
2014,7,6,28.6,17.5,22.9,16.2,0.2,W,4.9,1.1,18.4,67.3,1000.6,1013.0,0.2,0.0
2014,7,7,29.8,17.9,22.7,15.5,0.8,W,4.4,3.1,20.8,76.3,1003.2,1015.6,0.8,0.0
2014,7,8,30.7,17.8,25.0,16.2,0.0,,2.6,5.1,18.9,62.5,998.8,1011.1,0.0,0.0
2014,7,9,29.7,19.5,23.8,17.9,1.8,W,3.8,6.0,17.5,61.6,993.7,1005.9,1.8,0.0
2014,7,10,24.4,16.7,19.4,15.2,6.3,W,4.9,3.4,18.2,81.6,994.8,1007.3,4.8,1.5
2014,7,11,21.2,15.9,17.7,14.4,7.2,W,5.6,4.9,16.1,80.3,996.3,1008.9,0.0,7.2
2014,7,12,17.3,13.9,15.3,13.1,7.4,W,7.9,3.6,16.4,94.5,994.1,1006.7,7.4,0.0
2014,7,13,23.0,12.7,18.4,11.0,0.0,,4.5,2.3,14.7,71.9,997.1,1009.6,0.0,0.0
2014,7,14,28.1,14.7,22.1,12.7,0.0,,4.0,1.6,16.1,62.5,1000.3,1012.7,0.0,0.0
2014,7,15,28.1,16.7,22.7,14.0,0.0,,3.8,1.6,18.0,67.3,1004.5,1016.9,0.0,0.0
2014,7,16,28.3,17.5,23.1,14.3,0.0,,3.1,2.3,18.0,66.0,1007.1,1019.6,0.0,0.0
2014,7,17,27.0,17.9,22.9,15.4,0.0,,4.0,2.4,19.0,68.9,1007.8,1020.3,0.0,0.0
2014,7,18,27.9,19.8,23.4,18.9,0.0,W,5.3,1.3,18.0,63.9,1007.0,1019.4,0.0,0.0
2014,7,19,28.8,17.1,23.3,14.8,2.0,W,1.5,1.9,14.7,54.1,1005.7,1018.1,0.0,2.0
2014,7,20,26.0,17.2,19.5,15.4,29.4,W,5.5,3.1,17.2,76.6,1002.5,1015.1,15.0,14.4
2014,7,21,27.0,16.1,22.1,14.6,0.0,,2.8,2.8,16.3,64.6,999.4,1011.8,0.0,0.0
2014,7,22,27.3,17.2,22.3,15.6,0.0,W,2.0,4.5,14.8,56.5,1002.2,1014.6,0.0,0.0
2014,7,23,26.0,16.7,20.6,14.5,8.6,W,4.1,4.3,15.5,65.3,1003.3,1015.8,5.6,3.0
2014,7,24,26.9,16.9,21.0,15.1,3.8,W,7.1,4.4,15.2,63.4,1002.1,1014.6,0.2,3.6
2014,7,25,23.9,17.7,20.0,16.7,2.0,W,6.9,2.3,18.6,80.4,1003.8,1016.4,2.0,0.0
2014,7,26,28.9,18.6,23.8,16.8,0.0,,5.5,3.6,15.9,55.6,1003.8,1016.2,0.0,0.0
2014,7,27,29.6,18.3,24.0,15.4,0.0,,2.9,3.5,17.5,59.6,1003.0,1015.4,0.0,0.0
2014,7,28,30.1,18.9,23.6,17.3,1.4,W,2.0,2.8,19.0,67.9,1000.9,1013.3,0.6,0.8
2014,7,29,29.9,18.7,24.0,17.1,0.0,,2.3,2.6,18.7,64.8,997.9,1010.2,0.0,0.0
2014,7,30,27.9,18.3,23.3,17.0,0.0,,3.0,2.8,19.7,69.9,996.5,1008.8,0.0,0.0
2014,7,31,28.8,19.3,24.1,16.9,0.0,W,4.9,3.3,21.1,71.6,997.5,1009.8,0.0,0.0
2014,8,1,24.3,19.9,21.1,19.1,3.8,W,6.8,4.4,20.5,82.4,1001.6,1014.1,3.2,0.6
2014,8,2,31.6,19.2,24.8,18.0,0.0,,3.6,2.3,19.0,65.1,1001.3,1013.6,0.0,0.0
2014,8,3,31.0,18.5,25.4,15.5,0.0,,1.9,3.4,16.0,51.0,1001.2,1013.5,0.0,0.0
